OBJECTID,OrderCode,PointID,StreamName,StratumName,PointType,DesignLat,DesignLong,OfficeEvaluator,OfficeEvalDate,PreviouslyEvaluated,MergedPointID,MergedMonProgram,EvalStatus,ReasonNotSampled,NotSampledEvidence1,NotSampledEvidence2,BLMAdviceRequested,OfficeEvalComments,ContactInfoForAccess,NOCComments,Trip,TripNotes,CollectTNTP,CollectTurbidity,CollectThalwegDepthProfile,CollectBankAngle,CollectExtraBankPlots,CollectPoolTailFines,CollectNativeWoody,CollectGreenlineVegComp,CollectVegComplexity,CollectCoreSubset1,CollectCoreSubset2,CollectCoreSubset3,Supplementals,AdminState,District,FieldOffice,Project,BoatingFilter,Extra1,Extra2,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SpeciesState,OriginalDesign,x,y
1224,20,BS-RV-1139,Beaver Creek,BSWI-Rivers (4+),OvrSmp,62.86321506,-160.9756008,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:54:53 PM,kpoole7,4/4/2024 11:11:42 PM,551364dc-837a-46ac-919c-38cd86038dfd,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.9756008,62.8632150600001
1225,21,BS-RV-1142,Moose Creek,BSWI-Rivers (4+),OvrSmp,61.86257085,-156.6857617,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:54:55 PM,kpoole7,4/4/2024 11:11:42 PM,d9663af2-2814-43de-81ba-f2bfff5c9fca,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-156.6857617,61.8625708500001
1226,22,BS-RV-1143,,BSWI-Rivers (4+),OvrSmp,63.46578903,-160.2929323,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:54:56 PM,kpoole7,4/4/2024 11:11:42 PM,23bf9757-5462-4b87-8128-a9e334f4fdaf,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.2929323,63.4657890300001
1227,23,BS-RV-1144,Pitka Fork Middle Fork Kuskokwim River,BSWI-Rivers (4+),OvrSmp,62.89524728,-154.579126,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:54:58 PM,kpoole7,4/4/2024 11:11:42 PM,3d925a27-ffbe-45e8-b0a9-1c9a8916257e,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-154.579126,62.89524728
1228,24,BS-RV-1148,Sheep Creek,BSWI-Rivers (4+),OvrSmp,62.51637877,-153.9079377,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:00 PM,kpoole7,4/4/2024 11:11:42 PM,6698547f-760c-4d52-a9ba-a74a94e70000,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-153.9079377,62.5163787700001
1229,1,BS-SS-1003,,BSWI-Small Streams (1),Base,61.89411629,-155.3729847,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Notes say pilot could ""toe in to LZ"" and that it looks sampleable. Re-evaluateSmall, heavily overgrown stream",,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:02 PM,kpoole7,4/4/2024 11:11:42 PM,449da66f-9051-4b74-91c9-b1225a09bed6,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.3729847,61.8941162900001
1230,2,BS-SS-1004,,BSWI-Small Streams (1),Base,63.37111935,-159.8616407,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:04 PM,kpoole7,4/4/2024 11:11:42 PM,4928f4cf-894b-41fe-9347-8ae33a8fcd95,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.8616407,63.3711193500001
1231,3,BS-SS-1005,,BSWI-Small Streams (1),Base,63.15774246,-160.0657874,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:06 PM,kpoole7,4/4/2024 11:11:42 PM,28fecba6-4c1e-41c8-acd8-34f32956404d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.0657874,63.1577424600001
1232,4,BS-SS-1006,,BSWI-Small Streams (1),Base,61.69236123,-159.9136324,,,Yes,,,Not sampled- BLM approved,Nontarget- Lentic,,,No advice requested,No single defined channel.  Wetland. ,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:08 PM,kpoole7,4/4/2024 11:11:42 PM,84493d49-b3d4-43da-aec6-04f4311b42cc,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.9136324,61.6923612300001
1233,5,BS-SS-1007,,BSWI-Small Streams (1),Base,62.09650868,-157.6386359,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:09 PM,kpoole7,4/4/2024 11:11:42 PM,14c693c7-7593-4b3e-bab7-40d8fadf9d98,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-157.6386359,62.0965086800001
1234,6,BS-SS-1009,,BSWI-Small Streams (1),Base,62.60839989,-161.1115661,,,Yes,,,Not sampled- BLM approved,Nontarget- Lentic,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:11 PM,kpoole7,4/4/2024 11:11:42 PM,f7997511-739e-47c6-a2f7-1b2be45e67a6,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-161.1115661,62.6083998900001
1235,7,BS-SS-1011,,BSWI-Small Streams (1),Base,61.98002194,-157.2899172,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,Notes indicate good LZ close to site. Re-evaluate (MS 4/2/19 Need to visit do not drop)No LZ within 1 km for an AStar. Could not access.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:13 PM,kpoole7,4/4/2024 11:11:42 PM,9d1bbf6b-1eb4-422c-b5b9-d9b44450751c,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-157.2899172,61.98002194
1236,8,BS-SS-1012,,BSWI-Small Streams (1),Base,65.34130773,-158.0029402,,,No,,,Base,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:15 PM,kpoole7,4/4/2024 11:11:42 PM,e27321fd-2c79-42be-9689-13734ecf10f2,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-158.0029402,65.34130773
1237,9,BS-SS-1014,,BSWI-Small Streams (1),Base,61.20362054,-155.2021516,,,Yes,,,Not sampled- BLM approved,Nontarget- Dry but possibly has flow during some sample seasons,,,No advice requested,Notes indicate good LZ near coords with a flowing stream. Re-evaluateLZ on main creek. Hiked half way to PC up small tributary. Dry confluence. Dry channel. Did not survey. Previous notes may have referred to the larger creek downstream from the PC.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:17 PM,kpoole7,4/4/2024 11:11:42 PM,2a3b2667-fb29-4651-b3a1-971200523534,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.2021516,61.20362054
1238,10,BS-SS-1015,,BSWI-Small Streams (1),Base,62.68165705,-154.3078171,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:19 PM,kpoole7,4/4/2024 11:11:42 PM,10f92fd7-5226-4624-b904-8895968457e9,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-154.3078171,62.6816570500001
1239,11,BS-SS-1017,,BSWI-Small Streams (1),Base,63.43932391,-160.5978798,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:20 PM,kpoole7,4/4/2024 11:11:42 PM,fb252aa2-ede7-4648-b4b3-cb49eef05f31,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.5978798,63.43932391
1240,12,BS-SS-1019,,BSWI-Small Streams (1),Base,62.03644854,-155.8660952,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:22 PM,kpoole7,4/4/2024 11:11:42 PM,ded3464c-8de7-4de2-bddd-40caa3d2a72b,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.8660952,62.03644854
1241,13,BS-SS-1020,,BSWI-Small Streams (1),Base,63.62454505,-159.7136333,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:24 PM,kpoole7,4/4/2024 11:11:42 PM,887cb340-c932-44e2-aa97-2346a7861cfa,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.7136333,63.62454505
1242,14,BS-SS-1022,,BSWI-Small Streams (1),Base,62.12852895,-160.0674161,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:26 PM,kpoole7,4/4/2024 11:11:42 PM,fc74b15e-fc40-4639-bd5f-e503f5363a83,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.0674161,62.12852895
1243,15,BS-SS-1025,,BSWI-Small Streams (1),Base,63.02678484,-161.1860439,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:28 PM,kpoole7,4/4/2024 11:11:42 PM,c28447b0-3d1a-4e78-a214-e5a17db97a38,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-161.1860439,63.0267848400001
1244,16,BS-SS-1027,,BSWI-Small Streams (1),Base,62.10706045,-155.9461711,,,Yes,,,Not sampled- BLM approved,Nontarget- Lentic,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:29 PM,kpoole7,4/4/2024 11:11:42 PM,a3ae5347-ec78-4c99-aef5-3ff6fae33172,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.9461711,62.1070604500001
1245,17,BS-SS-1029,,BSWI-Small Streams (1),Base,62.15819832,-159.3527162,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,No channel present,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:31 PM,kpoole7,4/4/2024 11:11:42 PM,7bde621e-f98e-4893-9675-9274ece8ff84,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.3527162,62.1581983200001
1246,18,BS-SS-1034,,BSWI-Small Streams (1),Base,62.31331685,-160.8592533,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,No channel present,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:33 PM,kpoole7,4/4/2024 11:11:42 PM,0ff24066-073d-4228-8e0d-5b29e8f8ab3e,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.8592533,62.31331685
1247,19,BS-SS-1037,,BSWI-Small Streams (1),Base,63.26490245,-161.5559858,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:35 PM,kpoole7,4/4/2024 11:11:42 PM,e98b1cfb-5f9a-4476-a58d-ea4f9adcf31d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-161.5559858,63.2649024500001
1248,20,BS-SS-1039,,BSWI-Small Streams (1),Base,62.2140506,-156.6411667,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:37 PM,kpoole7,4/4/2024 11:11:42 PM,82478ffa-0638-4c1e-8a90-7b5d7dee9b3d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-156.6411667,62.2140506000001
1249,21,BS-SS-1040,,BSWI-Small Streams (1),Base,64.04236616,-160.0011558,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,Re-evaluate Beaver impact.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:39 PM,kpoole7,4/4/2024 11:11:42 PM,8cb89320-24a9-4f2c-b573-2efb0fb4ce31,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.0011558,64.04236616
1250,22,BS-SS-1048,,BSWI-Small Streams (1),Base,65.5277705,-158.7774594,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:41 PM,kpoole7,4/4/2024 11:11:42 PM,5faef6e3-1613-4940-a5d2-f19f16ab4d05,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-158.7774594,65.5277705
1251,23,BS-SS-1050,,BSWI-Small Streams (1),Base,62.67308262,-159.2499424,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:43 PM,kpoole7,4/4/2024 11:11:42 PM,16f93710-7667-4202-93b3-036f1dbd39e4,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.2499424,62.6730826200001
1252,24,BS-SS-1052,,BSWI-Small Streams (1),OvrSmp,64.01404905,-159.4248289,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:45 PM,kpoole7,4/4/2024 11:11:42 PM,b558d83c-0b2a-4643-813a-44846bd73400,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.4248289,64.01404905
1253,25,BS-SS-1057,,BSWI-Small Streams (1),OvrSmp,62.35181502,-161.5582931,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,No channel.  Appears to be a vegetated seep.  ,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:47 PM,kpoole7,4/4/2024 11:11:42 PM,d9e6bf26-2b3c-4c34-bd71-90aa8a8c9b92,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-161.5582931,62.3518150200001
1254,26,BS-SS-1058,,BSWI-Small Streams (1),OvrSmp,61.87999199,-156.0039716,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Re-evaluated, notes indicate this is sampleableOverflowing stream, running at bankfull. poorly defined channes. marshy tundra, lots of willow",,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:48 PM,kpoole7,4/4/2024 11:11:42 PM,f0509cbd-4d06-4b20-bc7b-463b323f9dc8,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-156.003971599,61.8799919900001
1255,27,BS-SS-1060,,BSWI-Small Streams (1),OvrSmp,66.01756437,-158.7381574,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:51 PM,kpoole7,4/4/2024 11:11:42 PM,8d52947f-0ded-4e01-91ff-ff01a610089a,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-158.7381574,66.0175643700001
1256,28,BS-SS-1062,,BSWI-Small Streams (1),OvrSmp,61.4896894,-155.1192745,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:52 PM,kpoole7,4/4/2024 11:11:42 PM,eccbf5ba-8960-4607-92e1-ab19bba594eb,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.1192745,61.4896894
1257,29,BS-SS-1064,,BSWI-Small Streams (1),OvrSmp,65.76419648,-158.5746612,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:54 PM,kpoole7,4/4/2024 11:11:42 PM,758261b9-5633-43b0-b571-d7ca11ccac41,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-158.5746612,65.7641964800001
1258,30,BS-SS-1065,,BSWI-Small Streams (1),OvrSmp,62.37158658,-160.4464924,,,Yes,,,Not sampled- BLM approved,Nontarget- Lentic,,,No advice requested,LZ is far below stream. Stagnant water.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:56 PM,kpoole7,4/4/2024 11:11:42 PM,621e0d77-7a18-4e55-bf96-afa442cade21,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-160.4464924,62.37158658
1259,31,BS-SS-1066,,BSWI-Small Streams (1),OvrSmp,63.36398235,-159.7830652,,,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:58 PM,kpoole7,4/4/2024 11:11:42 PM,65a70ab9-f1a9-4801-9cd2-0ed6a78a8b09,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.7830652,63.3639823500001
1260,32,BS-SS-1068,,BSWI-Small Streams (1),OvrSmp,63.91896738,-159.7137405,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:55:59 PM,kpoole7,4/4/2024 11:11:42 PM,7b5e9d4f-4385-44ac-b853-d09d334f759d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.7137405,63.9189673800001
1261,33,BS-SS-1071,,BSWI-Small Streams (1),OvrSmp,61.1106739,-155.0865518,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:01 PM,kpoole7,4/4/2024 11:11:42 PM,88fff5f8-3dfa-4119-b887-7d81914f87f9,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-155.0865518,61.1106739
1262,34,BS-SS-1074,,BSWI-Small Streams (1),OvrSmp,63.57925104,-159.68306,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:03 PM,kpoole7,4/4/2024 11:11:42 PM,f967f267-656f-463a-adc7-669d6b368a0d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.68306,63.57925104
1263,35,BS-SS-1076,,BSWI-Small Streams (1),OvrSmp,61.99214489,-156.40242,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Small, undercut banks. LZ on hillside",,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:05 PM,kpoole7,4/4/2024 11:11:42 PM,b65403cf-feb2-40f4-b6ac-09fe0595e317,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-156.40242,61.9921448900001
1264,36,BS-SS-1077,,BSWI-Small Streams (1),OvrSmp,62.02152758,-161.3829408,,,Yes,,,Not sampled- BLM approved,Nontarget- Dry but possibly has flow during some sample seasons,,,No advice requested,Scouted this stream on way to others. Very heavily vegitated. Long less than fun hike from LZ.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:06 PM,kpoole7,4/4/2024 11:11:42 PM,5bac2009-abd1-4c95-a8c9-2b5c7d157b1d,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-161.3829408,62.0215275800001
1265,37,BS-SS-1078,,BSWI-Small Streams (1),OvrSmp,65.06171106,-158.9217566,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:08 PM,kpoole7,4/4/2024 11:11:42 PM,86b48f24-8282-4250-af2b-0784bcf95e15,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-158.9217566,65.0617110600001
1266,38,BS-SS-1079,,BSWI-Small Streams (1),OvrSmp,62.40251572,-159.1970667,,,Yes,,,Not sampled- BLM approved,Nontarget- Lentic,,,No advice requested,Wet meadow,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:10 PM,kpoole7,4/4/2024 11:11:42 PM,b44347b7-a20d-4376-ae13-cab5d48d0761,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-159.1970667,62.4025157200001
1267,39,BS-SS-1081,,BSWI-Small Streams (1),OvrSmp,62.87627494,-153.121098,,,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,ANCHORAGE DISTRICT OFFICE,ANCHORAGE FIELD OFFICE,AK_AnchorageFO,No,,,kpoole7,2/7/2024 5:56:12 PM,kpoole7,4/4/2024 11:11:42 PM,07153090-95c1-4b78-8f57-bf46c2ba406e,AK,AK_AnchorageFO_BeringSeaWesternInterior_Standard_2017,-153.121098,62.87627494
