objectid,GlobalID,SpecRichDetailEvaluationID,RecKey,Select Plant Species,Was voucher specimen collected for this species?,Collection Number,UnknownCode,UnknownCodeKey,Species Abundance,ParentGlobalID,CreationDate,Creator,EditDate,Editor
319,a11aea1f-fdad-4d08-946b-4d7740f6fd5c,CA-CDD-TW-24056_2024-04-20,,ERLI6,No,,,,2,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
320,5cf10930-65c6-4ea0-9bf6-d23820e70b34,CA-CDD-TW-24056_2024-04-20,,BASA4,No,,,,2,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
321,7c8615e2-55da-4bdb-ba31-ca0f653ae998,CA-CDD-TW-24056_2024-04-20,,OPBA2,No,,,,1,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
322,d975b55a-3b2c-49d0-9b0d-644bd68f6624,CA-CDD-TW-24056_2024-04-20,,SPAM2,No,,,,1,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
323,d453f04a-c736-4587-992a-04557eef6535,CA-CDD-TW-24056_2024-04-20,,SAME,No,,,,1,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
324,042105cc-ccfb-40a1-beeb-5793e045c066,CA-CDD-TW-24056_2024-04-20,,BASE,No,,,,2,7f753dc2-e6e1-433d-b728-dd639be46c1b,4/25/2024 9:10:57 PM,lmartin4,7/2/2024 5:05:02 PM,dlowder8
325,72847b7b-b9aa-47be-926a-2e2563d785b1,CA-CDD-TW-24060_2024-04-21,,ANCA10,No,,,,3,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
326,c408cc4d-909f-4929-916a-23bf0b534f80,CA-CDD-TW-24060_2024-04-21,,DISP,No,,,,4,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
327,535636bf-20be-4bdc-8dce-1a99bf85ec91,CA-CDD-TW-24060_2024-04-21,,TARA,No,,,,2,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
328,676751f8-aeb7-4b90-9268-d206aa7d6d35,CA-CDD-TW-24060_2024-04-21,,PRGL2,No,,,,2,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
329,76d715b5-d7f4-44cb-acdb-5ba202c95585,CA-CDD-TW-24060_2024-04-21,,TYDO,No,,,,2,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
330,8926a955-b9ec-4b8e-a975-ca269389b024,CA-CDD-TW-24060_2024-04-21,,PRPU,No,,,,2,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
331,02be0d14-7ed8-4295-954c-9979388a8b56,CA-CDD-TW-24060_2024-04-21,,ALOC2,No,,,,2,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
332,5ce51c2a-f271-445b-bce6-6088522fd82b,CA-CDD-TW-24060_2024-04-21,,SCAM6,No,,,,3,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
333,ee386015-1b8f-4f5c-8ee6-04d2ed553239,CA-CDD-TW-24060_2024-04-21,,JUNCUXXXX,No,01,JUNCU_01,CA-CDD-TW-24060_2024-04-21_JUNCU_01,3,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
334,c9e75ded-29d3-459f-a912-7ee312859d88,CA-CDD-TW-24060_2024-04-21,,POMO5,No,,,,1,bd38ef10-bd1a-47bf-aa5d-cf3682a729b5,4/25/2024 9:10:59 PM,lmartin4,4/25/2024 9:10:59 PM,lmartin4
335,6ba94d88-9d6f-4dce-8cbe-79a759924135,CA-CDD-TW-23024_2024-04-22,,SCAM6,No,,,,4,7dd8e6ab-4142-4bef-8b1d-2ee5dc750517,4/25/2024 9:11:01 PM,lmartin4,4/25/2024 9:11:01 PM,lmartin4
336,31584277-ed3d-497c-a028-71cee5e2a5f4,CA-CDD-TW-23024_2024-04-22,,DISP,No,,,,3,7dd8e6ab-4142-4bef-8b1d-2ee5dc750517,4/25/2024 9:11:01 PM,lmartin4,4/25/2024 9:11:01 PM,lmartin4
337,097d589f-2d67-46de-b1da-19772f67894c,CA-CDD-TW-24003_2024-04-19,,TYDO,No,,,,2,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
338,55fc363d-917d-47fb-b0d0-13f298ddf273,CA-CDD-TW-24003_2024-04-19,,SCAM6,No,,,,2,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
339,6f422b7b-ace0-44ce-a6a9-7f8d7803efda,CA-CDD-TW-24003_2024-04-19,,TARA,No,,,,2,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
340,f7bbdd79-a637-42a6-a571-d59024c226ea,CA-CDD-TW-24003_2024-04-19,,PLSE,No,,,,2,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
341,a4933b86-6133-4daf-811d-a8cc35817a33,CA-CDD-TW-24003_2024-04-19,,PHDA4,No,,,,1,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
342,c4d21eab-e94f-470e-838a-fb3644e223ae,CA-CDD-TW-24003_2024-04-19,,COSE4,No,,,,1,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
343,64ae9a3e-62b6-44d9-9ca3-935e551c871d,CA-CDD-TW-24003_2024-04-19,,BASA,No,,,,2,bd45b0a4-d155-44ea-87ef-fa96c16fb04a,4/25/2024 10:06:28 PM,mheine7,4/25/2024 10:06:28 PM,mheine7
344,b7211ee3-13ab-44ba-bdc9-4cd04812d037,CA-CDD-TW-24004_2024-04-20,,CHMU2,No,,,,3,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
345,b9e9d3a5-8e3e-4bdb-8755-b8f7b1c1b038,CA-CDD-TW-24004_2024-04-20,,TARA,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
346,4ae2131a-d4ce-4268-b613-95787d0cf2e3,CA-CDD-TW-24004_2024-04-20,,POMO5,No,,,,2,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
347,9244e069-f499-40dc-8ac7-db7503caf156,CA-CDD-TW-24004_2024-04-20,,SEVE2,Yes,,,,2,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
348,0fe3edd3-0601-42d7-8964-db317e2d9696,CA-CDD-TW-24004_2024-04-20,,ATHY,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
349,5f90e620-f0e5-4867-a14a-bca31a880836,CA-CDD-TW-24004_2024-04-20,,POPR,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
350,236b9abc-30c8-4834-aa72-8186aa3e60c7,CA-CDD-TW-24004_2024-04-20,,SOAS,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
351,83e8fe95-18a0-4ed5-b9ac-102a845cbd1d,CA-CDD-TW-24004_2024-04-20,,ASAL,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
352,f1ffb527-d73c-41f7-8f79-5818cea056e1,CA-CDD-TW-24004_2024-04-20,,PEEM,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
353,678c0be7-cb8e-4d4d-8838-5cdfc6c564f6,CA-CDD-TW-24004_2024-04-20,,FAPA2,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
354,9a58732d-6538-4f29-842a-1882d3f417ba,CA-CDD-TW-24004_2024-04-20,,AMHY,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
355,7e088140-defb-4b49-9549-dfeb602324bf,CA-CDD-TW-24004_2024-04-20,,POAR5,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
356,28270f47-955c-4c3e-bba7-8a78acabd744,CA-CDD-TW-24004_2024-04-20,,LEDE,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
357,ded737ef-f180-4e98-84f0-d26451b72896,CA-CDD-TW-24004_2024-04-20,,RUCR,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
358,b9f66556-f0d5-4eac-bf36-2180efbb0ff1,CA-CDD-TW-24004_2024-04-20,,PHCR,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
359,f50103cb-5960-464c-92dc-94bfef357556,CA-CDD-TW-24004_2024-04-20,,LOST4,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
360,0bb0693d-2b00-4773-b040-c14911dbe715,CA-CDD-TW-24004_2024-04-20,,ENFA,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
361,8c48d2ce-b279-40f0-a3db-57c5a2abdae4,CA-CDD-TW-24004_2024-04-20,,BEJU,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
362,9c9817ea-5742-4442-bfa2-4194496636df,CA-CDD-TW-24004_2024-04-20,,CRMA7,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
363,95ce38bc-06e4-4f03-8ad8-2b24ac356230,CA-CDD-TW-24004_2024-04-20,,SPAM2,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
364,558e7029-d55a-463a-94ec-0425dff5ae67,CA-CDD-TW-24004_2024-04-20,,FRSA,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
365,81e31a03-a029-47b8-9a1f-609148b29e2a,CA-CDD-TW-24004_2024-04-20,,ECPR,No,,,,2,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
366,3b7afd00-183e-4904-b565-e6cd8e828995,CA-CDD-TW-24004_2024-04-20,,ECBE2,Yes,,,,2,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
367,98f9c9c7-c280-49f2-a7f4-c1f71b4bc3c2,CA-CDD-TW-24004_2024-04-20,,PSSC5,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
368,362e79b3-d929-41fd-9077-2c006735b8ef,CA-CDD-TW-24004_2024-04-20,,ERRO8,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,4/25/2024 10:06:30 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
369,c6179e05-838e-4022-b099-7f8ea33de099,CA-CDD-TW-24073_2024-04-22,,PRPU,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
370,5f04e735-0652-4501-b862-e78581095c86,CA-CDD-TW-24073_2024-04-22,,PLSE,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
371,0bfd0455-be8d-4a28-96bf-6d18558ca719,CA-CDD-TW-24073_2024-04-22,,TYDO,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
372,e7b79cc6-23c6-4734-8316-7e35e90949c8,CA-CDD-TW-24073_2024-04-22,,POMO5,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
373,e6f6773b-40be-4b52-bddc-7de2e5886dc3,CA-CDD-TW-24073_2024-04-22,,PHMI3,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
374,52e17360-ae1a-4ce9-bc6b-30cba502148d,CA-CDD-TW-24073_2024-04-22,,CYDA,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
375,af643c3f-1e80-453f-b7c0-714b30cb304d,CA-CDD-TW-24073_2024-04-22,,WAFI,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
376,aef6aed7-dcf9-4be0-892f-d6d6ed34247f,CA-CDD-TW-24073_2024-04-22,,SOAS,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
377,c52fd541-61be-43d0-b391-0006655bcfce,CA-CDD-TW-24073_2024-04-22,,GECA2,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
378,b7566600-4e34-45aa-9590-6ea725552b09,CA-CDD-TW-24073_2024-04-22,,PLOV,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
379,a90d6dba-7022-4363-b023-d6ba40380d49,CA-CDD-TW-24073_2024-04-22,,SPSA5,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
380,035ef200-b173-4fcf-8450-293e7061e16d,CA-CDD-TW-24073_2024-04-22,,ERTH,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
381,5d2d7592-74b3-4515-8a08-c1c6af75c6de,CA-CDD-TW-24073_2024-04-22,,AMDU2,No,,,,1,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
382,36105d29-ea00-429d-a577-959a39a7e82b,CA-CDD-TW-24073_2024-04-22,,BRRU2,No,,,,2,0335c518-3742-41f1-92db-e78d8d94260a,4/26/2024 3:55:41 AM,king.b5563,4/26/2024 3:55:41 AM,king.b5563
383,d90f90e1-f26a-4bc8-ab14-640b2a046b35,CA-CDD-TW-24074_2024-04-23,,SAGO,Yes,,,,2,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
384,d54b82ba-1c3d-4fce-837a-6276d0a69794,CA-CDD-TW-24074_2024-04-23,,POMO5,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
385,b7f323cb-6c9a-4684-94f8-0e59e20f3dc8,CA-CDD-TW-24074_2024-04-23,,LATR2,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
386,fbeda1a6-c243-4659-91fa-5b5b889b4633,CA-CDD-TW-24074_2024-04-23,,CLIS,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
387,1658559b-399d-4043-8581-f0ba027e6673,CA-CDD-TW-24074_2024-04-23,,DISP,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
388,bb198063-f4eb-4489-80b8-e98eb412af18,CA-CDD-TW-24074_2024-04-23,,BRRU2,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
389,ad2cbc59-fe24-4e4b-9592-e16c1ddec2ea,CA-CDD-TW-24074_2024-04-23,,DESO2,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
390,2e1f6380-9034-4743-b3a2-a395a294c985,CA-CDD-TW-24074_2024-04-23,,AMTET,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
391,ae353f60-eb4a-4274-865b-1cba562962f4,CA-CDD-TW-24074_2024-04-23,,SIIR,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
392,e89a597b-85ca-44b0-99aa-89d678f04272,CA-CDD-TW-24074_2024-04-23,,CRPTC,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
393,1ad5bb93-a843-4bc4-bbcb-3c5bbcb91fbf,CA-CDD-TW-24074_2024-04-23,,DEPI,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
394,7b9d12f3-50ca-40cd-81f8-43802f57c7c2,CA-CDD-TW-24074_2024-04-23,,SCAR,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
395,dc8e4dbd-a7f4-4ee4-bfe4-83577b6a66be,CA-CDD-TW-24074_2024-04-23,,PEPL,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
396,986cc48d-3b97-4f60-96ff-7310ad1f5b55,CA-CDD-TW-24074_2024-04-23,,ERCI6,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
397,12765b3e-6523-43b4-bf02-fdcce2c62df4,CA-CDD-TW-24074_2024-04-23,,ELMU3,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
398,8820158f-e99e-4da4-864e-fa93b09f6745,CA-CDD-TW-24074_2024-04-23,,BRBE6,No,,,,1,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
399,9a0fb512-2bc5-4db9-90fb-fbc4d3806f20,CA-CDD-TW-24074_2024-04-23,,ZAPA,Yes,,,,2,0e2ecec4-1e22-434d-b019-5683a5a579c8,4/26/2024 3:55:42 AM,king.b5563,7/31/2024 11:03:27 PM,king.b55638
400,15ecb83b-cc1c-4e51-83c3-7eaf7b114ba2,CA-CDD-TW-24004_2024-04-20,,POPO5,No,,,,1,fcedfe73-c3db-4475-b44d-912653a43033,5/1/2024 6:39:31 PM,mheine7,5/1/2024 6:39:31 PM,mheine7
401,0cd0fb61-d5cd-4a6f-9fa1-1562c919ec65,CA-CCAD-TW-24084_2024-05-03,,GRHI,No,,,,2,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
402,29300763-5d8e-4e4a-bf72-929907fa357d,CA-CCAD-TW-24084_2024-05-03,,HOMU,No,,,,4,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
403,2b30d173-0431-4c12-afe8-fc6bd46b3098,CA-CCAD-TW-24084_2024-05-03,,LOPE,No,,,,3,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
404,5497f4ba-1bb8-490b-bf63-8a086fb637b2,CA-CCAD-TW-24084_2024-05-03,,BRHO2,No,,,,2,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
405,f64a4bc6-20d4-4295-ab26-5bb5903ecefe,CA-CCAD-TW-24084_2024-05-03,,RASA2,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
406,26c56202-270f-4517-9a8d-add1a0fa1b05,CA-CCAD-TW-24084_2024-05-03,,ANCO2,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
407,19489373-77d3-417a-a99a-826a1d86d187,CA-CCAD-TW-24084_2024-05-03,,BRDI3,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
408,fb3d0463-9471-41b3-9d2c-8bb62145f3bb,CA-CCAD-TW-24084_2024-05-03,,XAST,No,,,,2,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
409,01a6dafe-e150-42b7-81c5-7532e7307946,CA-CCAD-TW-24084_2024-05-03,,RUCR,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
410,3077e59b-d8d7-4976-8b21-d9873c0ed34a,CA-CCAD-TW-24084_2024-05-03,,ATPR,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
411,ce388707-9c4e-4b61-92d8-dba4ef41ff86,CA-CCAD-TW-24084_2024-05-03,,LELA2,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
412,a07e2e1b-8d4e-4741-9528-4d033d4933bc,CA-CCAD-TW-24084_2024-05-03,,LOCO6,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
413,e7ce2841-a404-46f5-a840-be39594b1127,CA-CCAD-TW-24084_2024-05-03,,LUBI,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
414,e0a6aecc-2ac0-430b-9f5b-11906dcff251,CA-CCAD-TW-24084_2024-05-03,,PLLA,No,,,,2,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
415,63a46a44-b136-426d-b189-ee8a81c2f057,CA-CCAD-TW-24084_2024-05-03,,CAPR5,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
416,5e9d6dcd-c790-4e67-aed6-adbefdf3a825,CA-CCAD-TW-24084_2024-05-03,,JUARL,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
417,abeac1f8-8bf6-4d2e-bbfd-8cf33a443cc3,CA-CCAD-TW-24084_2024-05-03,,GEDI,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
418,78ce4732-070f-44c9-b6f1-5b525814ffcf,CA-CCAD-TW-24084_2024-05-03,,COAR4,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
419,5f6f9ef9-daee-4c46-98cd-03af92d5c4f2,CA-CCAD-TW-24084_2024-05-03,,MEPU,No,,,,2,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
420,4b7bd239-d8e0-4c85-97e9-57e2c07cac8f,CA-CCAD-TW-24084_2024-05-03,,ROCU,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
421,982c2701-2b00-4a6a-8641-66bef1f02044,CA-CCAD-TW-24084_2024-05-03,,PHLE3,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
422,c0f42e48-8f4d-4e5b-871e-4e59e9cc7d6e,CA-CCAD-TW-24084_2024-05-03,,DISP,No,,,,1,7d10ecc7-907e-436a-943a-42a42dc28416,5/4/2024 3:17:44 PM,ahoeft4,5/7/2024 2:21:44 PM,ahoeft4
